Date,Open,High,Low,Close,Adj Close,Volume,ticker
2021-03-08,384.6600036621094,387.67999267578125,381.4200134277344,381.7200012207031,370.6849365234375,123149200,SPY
2021-03-09,385.8500061035156,389.9100036621094,385.30999755859375,387.1700134277344,375.9773864746094,113633600,SPY
2021-03-10,389.69000244140625,391.3999938964844,388.1700134277344,389.5799865722656,378.3177185058594,109899400,SPY
2021-03-11,392.2300109863281,395.6499938964844,391.739990234375,393.5299987792969,382.15350341796875,86245000,SPY
2021-03-12,392.07000732421875,394.2099914550781,391.20001220703125,394.05999755859375,382.6681823730469,64653600,SPY
2021-03-15,394.3299865722656,396.69000244140625,392.0299987792969,396.4100036621094,384.9502868652344,73427200,SPY
2021-03-16,397.07000732421875,397.8299865722656,395.0799865722656,395.9100036621094,384.4646911621094,73722500,SPY
2021-03-17,394.5299987792969,398.1199951171875,393.29998779296875,397.260009765625,385.77569580078125,97959300,SPY
2021-03-18,394.4800109863281,396.7200012207031,390.75,391.4800109863281,380.1628112792969,115349100,SPY
2021-03-19,389.8800048828125,391.57000732421875,387.1499938964844,389.4800109863281,379.4593811035156,113624500,SPY
2021-03-22,390.0299987792969,394.07000732421875,389.9700012207031,392.5899963378906,382.4893798828125,73778600,SPY
2021-03-23,391.9100036621094,393.4599914550781,388.6600036621094,389.5,379.47882080078125,90686600,SPY
2021-03-24,391.0,392.75,387.4700012207031,387.5199890136719,377.5497741699219,97588600,SPY
2021-03-25,385.9800109863281,390.54998779296875,383.8999938964844,389.70001220703125,379.6737365722656,116128600,SPY
2021-03-26,390.92999267578125,396.4100036621094,390.2900085449219,395.9800109863281,385.7921447753906,114409100,SPY
2021-03-29,394.3999938964844,396.75,392.80999755859375,395.7799987792969,385.5972900390625,108107600,SPY
2021-03-30,394.4200134277344,395.45001220703125,393.0199890136719,394.7300109863281,384.5743103027344,76262200,SPY
2021-03-31,395.3399963378906,398.0,395.30999755859375,396.3299865722656,386.1331481933594,112734200,SPY
2021-04-01,398.3999938964844,400.6700134277344,398.17999267578125,400.6099853515625,390.30303955078125,99682900,SPY
2021-04-05,403.4599914550781,406.94000244140625,403.3800048828125,406.3599853515625,395.9050598144531,91684800,SPY
2021-04-06,405.760009765625,407.239990234375,405.3999938964844,406.1199951171875,395.6712646484375,62021000,SPY
2021-04-07,405.94000244140625,406.9599914550781,405.45001220703125,406.5899963378906,396.1291198730469,55836300,SPY
2021-04-08,407.92999267578125,408.5799865722656,406.92999267578125,408.5199890136719,398.0094909667969,57863100,SPY
2021-04-09,408.3900146484375,411.6700134277344,408.260009765625,411.489990234375,400.9031066894531,61104600,SPY
2021-04-12,410.8500061035156,411.92999267578125,410.20001220703125,411.6400146484375,401.04925537109375,56704900,SPY
2021-04-13,411.5299987792969,413.5299987792969,411.1199951171875,412.8599853515625,402.2378234863281,56551000,SPY
2021-04-14,412.8299865722656,413.9599914550781,410.8699951171875,411.45001220703125,400.8641357421875,61659900,SPY
2021-04-15,413.739990234375,416.1600036621094,413.69000244140625,415.8699951171875,405.1703796386719,60229800,SPY
2021-04-16,417.25,417.9100036621094,415.7300109863281,417.260009765625,406.524658203125,82037300,SPY
2021-04-19,416.260009765625,416.739990234375,413.7900085449219,415.2099914550781,404.52734375,78498500,SPY
2021-04-20,413.9100036621094,415.0899963378906,410.5899963378906,412.1700134277344,401.5655822753906,81851800,SPY
2021-04-21,411.510009765625,416.2900085449219,411.3599853515625,416.07000732421875,405.365234375,66793000,SPY
2021-04-22,415.8900146484375,416.7799987792969,411.1300048828125,412.2699890136719,401.6629943847656,97582800,SPY
2021-04-23,412.8699951171875,418.25,412.7900085449219,416.739990234375,406.01800537109375,73209200,SPY
2021-04-26,417.44000244140625,418.2200012207031,416.80999755859375,417.6099853515625,406.8656005859375,52182400,SPY
2021-04-27,417.92999267578125,418.1400146484375,416.29998779296875,417.5199890136719,406.7779541015625,51303100,SPY
2021-04-28,417.80999755859375,419.010009765625,416.8999938964844,417.3999938964844,406.6610107421875,51238900,SPY
2021-04-29,420.32000732421875,420.7200012207031,416.44000244140625,420.05999755859375,409.2525939941406,78544300,SPY
2021-04-30,417.6300048828125,418.5400085449219,416.3399963378906,417.29998779296875,406.5635986328125,85527000,SPY
2021-05-03,419.42999267578125,419.8399963378906,417.6700134277344,418.20001220703125,407.4404602050781,68128300,SPY
2021-05-04,416.07000732421875,416.6000061035156,411.6700134277344,415.6199951171875,404.92681884765625,101591200,SPY
2021-05-05,417.3800048828125,417.6300048828125,415.1499938964844,415.75,405.053466796875,60162200,SPY
2021-05-06,415.8299865722656,419.2099914550781,413.67999267578125,419.07000732421875,408.28802490234375,74321400,SPY
2021-05-07,419.8900146484375,422.82000732421875,419.1600036621094,422.1199951171875,411.2596130371094,67733800,SPY
2021-05-10,422.5,422.739990234375,417.80999755859375,417.94000244140625,407.1871337890625,81852400,SPY
2021-05-11,413.1000061035156,415.2699890136719,410.05999755859375,414.2099914550781,403.5531005859375,116888000,SPY
2021-05-12,411.2300109863281,412.5899963378906,404.0,405.4100036621094,394.9795227050781,134811000,SPY
2021-05-13,407.07000732421875,412.3500061035156,407.0199890136719,410.2799987792969,399.7242431640625,106394000,SPY
2021-05-14,413.2099914550781,417.489990234375,413.17999267578125,416.5799865722656,405.8621520996094,82201600,SPY
2021-05-17,415.3900146484375,416.3900146484375,413.3599853515625,415.5199890136719,404.8293762207031,65129200,SPY
2021-05-18,415.79998779296875,416.05999755859375,411.7699890136719,411.94000244140625,401.341552734375,59810200,SPY
2021-05-19,406.9200134277344,411.04998779296875,405.3299865722656,410.8599853515625,400.2892761230469,106467100,SPY
2021-05-20,411.79998779296875,416.6300048828125,411.6700134277344,415.2799987792969,404.5955810546875,78022200,SPY
2021-05-21,416.8699951171875,418.20001220703125,414.45001220703125,414.94000244140625,404.26434326171875,76578700,SPY
2021-05-24,417.3399963378906,420.32000732421875,417.0799865722656,419.1700134277344,408.3855285644531,51376700,SPY
2021-05-25,420.3299865722656,420.7099914550781,417.6199951171875,418.239990234375,407.4794006347656,57451400,SPY
2021-05-26,418.8699951171875,419.6099853515625,417.760009765625,419.07000732421875,408.28802490234375,43088600,SPY
2021-05-27,420.1700134277344,420.7200012207031,418.989990234375,419.2900085449219,408.5024108886719,56707700,SPY
2021-05-28,420.9700012207031,421.25,419.7900085449219,420.0400085449219,409.23309326171875,58520200,SPY
2021-06-01,422.57000732421875,422.7200012207031,419.20001220703125,419.6700134277344,408.8726806640625,54216600,SPY
2021-06-02,420.3699951171875,421.2300109863281,419.2900085449219,420.3299865722656,409.51568603515625,49097100,SPY
2021-06-03,417.8500061035156,419.989990234375,416.2799987792969,418.7699890136719,407.9957580566406,58138800,SPY
2021-06-04,420.75,422.9200134277344,418.8399963378906,422.6000061035156,411.7272033691406,55938800,SPY
2021-06-07,422.5899963378906,422.7799987792969,421.19000244140625,422.19000244140625,411.32781982421875,51555000,SPY
2021-06-08,423.1099853515625,423.2099914550781,420.32000732421875,422.2799987792969,411.4154968261719,47134300,SPY
2021-06-09,423.17999267578125,423.260009765625,421.4100036621094,421.6499938964844,410.8016357421875,48436300,SPY
2021-06-10,422.9599914550781,424.6300048828125,421.54998779296875,423.6099853515625,412.71124267578125,51020100,SPY
2021-06-11,424.20001220703125,424.42999267578125,422.82000732421875,424.30999755859375,413.3932189941406,45570800,SPY
2021-06-14,424.42999267578125,425.3699951171875,423.1000061035156,425.260009765625,414.3188171386719,42358500,SPY
2021-06-15,425.4200134277344,425.4599914550781,423.5400085449219,424.4800109863281,413.5588684082031,51508500,SPY
2021-06-16,424.6300048828125,424.8699951171875,419.9200134277344,422.1099853515625,411.2498474121094,80386100,SPY
2021-06-17,421.6700134277344,423.0199890136719,419.32000732421875,421.9700012207031,411.11346435546875,90949700,SPY
2021-06-18,417.0899963378906,417.8299865722656,414.70001220703125,414.9200134277344,405.5673828125,118676300,SPY
