"","x"
"1",0.0696381101809607
"2",-0.284439000001214
"3",1.217698
"4",0.00891099999999767
"5",-0.711074999999994
"6",0.13332299999999
"7",0.0622110000000049
"8",1.510955
"9",1.70652800000001
"10",-0.266639999999995
"11",-0.595520000000008
"12",0.213318000000001
"13",-0.711035999999993
"14",-0.151085000000009
"15",-0.639961999999997
"16",-1.119911
"17",-0.213295000000002
"18",-0.159981000000002
"19",-0.0533289999999909
"20",0.0533289999999909
"21",0.0355690000000095
"22",0.151084999999995
"23",-0.0266730000000024
"24",-0.0177690000000013
"25",-0.124434999999991
"26",-0.924362000000002
"27",-1.164345
"28",0.0266649999999942
"29",-0.0799949999999967
"30",0.168885000000003
"31",1.28875699999999
"32",0.83547200000001
"33",0.613288999999995
"34",-1.102127
"35",-0.14219700000001
"36",-0.675498999999988
"37",0.737716999999989
"38",-0.542182999999994
"39",0.80883
"40",-0.035544999999999
"41",0.799903999999998
"42",-0.879913000000002
"43",-0.151093000000003
"44",1.83982900000001
"45",-2.035363
"46",-1.350998
"47",-0.284415999999993
"48",0.986587999999998
"49",0.0444260000000014
"50",-1.624482
"51",0.170067000000003
"52",0.366967000000002
"53",1.19036799999999
"54",0.0984580000000079
"55",0.572813999999994
"56",1.145661
"57",0.0626219999999904
"58",0.134277000000012
"59",0.868179999999995
"60",-0.0358279999999951
"61",0.313270999999986
"62",-0.277442999999991
"63",0.304289999999995
"64",0.0805670000000021
"65",0.572822000000002
"66",0.107383999999996
"67",0.0178989999999999
"68",0.161124999999998
"69",-0.170066999999989
"70",-0.563873000000001
"71",-0.349045000000004
"72",0.00893399999999644
"73",2.004867
"74",0.716019000000003
"75",0.125304999999997
"76",-0.563873000000001
"77",-0.268501000000001
"78",-0.116355999999996
"79",-0.0357900000000058
"80",-1.127746
"81",1.07403500000001
"82",1.78111299999999
"83",0.277457999999996
"84",0.599648000000002
"85",-0.366958999999994
"86",-0.912925999999999
"87",0.895027999999996
"88",0.375915000000006
"89",0.187965999999989
"90",0.554908000000012
"91",0.143188999999992
"92",-0.349059999999994
"93",0.742903999999996
"94",0.492249000000001
"95",0.465401
"96",0.537017000000006
"97",0.760780999999994
"98",0.778685999999993
"99",0.00895000000001289
"100",-0.0358050000000105
"101",-0.590713999999991
"102",-1.369392
"103",2.0317
"104",-0.268494000000004
"105",-0.250618000000003
"106",0.0984580000000079
"107",0.519103999999999
"108",0.125313000000006
"109",-0.429604000000012
"110",0.331162000000006
"111",0.0495070000000055
"112",0.17107399999999
"113",0.981422000000009
"114",0.216079999999991
"115",-0.774329999999992
"116",-0.675278000000006
"117",0.972403999999997
"118",-1.90881299999999
"119",0.747337000000002
"120",1.233513
"121",-0.0179980000000057
"122",-0.378165999999993
"123",-0.90039800000001
"124",1.701729
"125",0.0450060000000008
"126",0.576262999999997
"127",0.324120000000008
