"","x"
"1",0.0770799631895329
"2",1.07623385962431
"3",1.14414828316237
"4",-1.09814185614138
"5",-0.301257583531154
"6",1.13260069719094
"7",1.22590669919279
"8",1.48419109901015
"9",1.01177492909402
"10",-1.71646908094854
"11",-0.817405766604196
"12",0.495360216725018
"13",-0.228977087094307
"14",-0.845284758025514
"15",-3.04847490486968
"16",-1.02330249569518
"17",-0.628068322596874
"18",0.116768168694023
"19",-0.120594559246797
"20",-0.101443483779065
"21",0.533293160601488
"22",1.23977860089622
"23",0.661093812812524
"24",-0.803887543038499
"25",-0.444150523745819
"26",0.0447891941695815
"27",-0.16273435021445
"28",0.132542924573002
"29",0.0188302547883978
"30",0.590962946501264
"31",-0.0521835926349894
"32",1.03390858647637
"33",0.887528804900512
"34",0.0254151147782977
"35",-0.283288380800599
"36",-1.97088378364313
"37",-0.152107267459442
"38",0.0696811191341453
"39",0.25613777341303
"40",0.900682559031267
"41",0.342901090335829
"42",-2.60577243495187
"43",-2.17740847600476
"44",-1.37244377808977
"45",-2.37029702517184
"46",-1.32537974924175
"47",0.364993827689148
"48",0.167757653595388
"49",-0.0801018363889057
"50",-1.39599114804463
"51",1.00558836883754
"52",0.746299800270123
"53",-0.708187287202946
"54",1.77480605101162
"55",-0.408021858825009
"56",0.08312274377802
"57",0.416123284968862
"58",-0.07620964360774
"59",0.0532545695403854
"60",1.01495975026191
"61",-0.433752204004136
"62",-0.409111722302569
"63",0.0605949307702645
"64",-0.775842311219392
"65",-0.153531380738031
"66",0.823668662113391
"67",-0.699853771074743
"68",-0.17010125835705
"69",0.0655010726143672
"70",-0.600023475644591
"71",-0.391085998689476
"72",2.08109210682095
"73",3.37405619866986
"74",-0.0202296414751544
"75",-0.682462445139663
"76",0.362048878759396
"77",-0.0786951643303553
"78",-0.209341078173821
"79",0.450128408749279
"80",-0.0921267700015704
"81",2.6513361913008
"82",1.95350810566912
"83",-0.0921600354636354
"84",-0.184285850017275
"85",-0.170931136218812
"86",-0.231579046840324
"87",1.3808382756186
"88",0.424076358429517
"89",-0.607512894692391
"90",-0.121468176294783
"91",0.113910972747703
"92",-0.0102617719167881
"93",0.611685470990054
"94",-0.0968163319033408
"95",-0.0140063327560682
"96",0.172840998913273
"97",0.244441207173466
"98",1.47908205717998
"99",1.59702811953264
"100",-0.683385756193374
"101",0.210006006282967
"102",-3.59471595278895
