"","date","open","high","low","adj.close","volume","macd","boll_ub","boll_lb","rsi_30","cci_30","dx_30","close_30_sma","close_60_sma","arima_res","residuals"
"1001","2014-01-02",58.310001373291,58.5,57.9700012207031,44.9526176452637,15627600,0.593173187746878,45.3513195442523,42.34248309857,62.0653764148673,118.687997895707,22.9159871425766,43.8160756429036,42.2530867258708,44.8013523108399,0.151265334423769
"1002","2014-01-03",58.2900009155273,58.9500007629395,58.2099990844727,45.3001441955566,14214100,0.624755540322248,45.5570336929142,42.2789892563046,63.4311437233878,143.262294075263,30.0883074124127,43.890079498291,42.357605044047,44.9847128688147,0.315431326741916
"1003","2014-01-06",59.1599998474121,59.4700012207031,58.8300018310547,45.5626907348633,17550700,0.66332371097046,45.7654788867132,42.3441291912897,64.4319332684566,174.288212104056,37.2952337626642,43.9741133371989,42.4680336634318,45.2385467397713,0.324143995092022
"1004","2014-01-07",59.2900009155273,59.4300003051758,58.1100006103516,45.0375556945801,17851200,0.644090579792241,45.8464345637599,42.465831213828,60.9789138289971,121.063153551868,19.1200671952352,44.0119997660319,42.5470766703288,45.5800097352363,-0.542454040656217
"1005","2014-01-08",58.5400009155273,58.9099998474121,58.2999992370605,45.4622993469238,14687400,0.655564508203767,46.0035316019666,42.5193424672473,62.6535716825757,113.378102233066,19.1200671952352,44.0579064687093,42.6333265940348,45.0561784395963,0.406120907327541
"1006","2014-01-09",58.9799995422363,59,58.3300018310547,45.3773651123047,13242500,0.650307852109819,46.1268205232883,42.5835897855496,62.1022397625544,107.185068328294,20.6210160009348,44.0961224873861,42.715603574117,45.431515305661,-0.0541501933562927
"1007","2014-01-10",58.6699981689453,58.7599983215332,58.1800003051758,45.1688461303711,12694900,0.622144480803776,46.1518701358748,42.773559780507,60.744671836462,83.4737795135243,16.7605704357954,44.1396640777588,42.799520111084,45.3986076374962,-0.229761507125069
"1008","2014-01-13",58.5099983215332,58.6699981689453,57.5299987792969,44.5587730407715,20711600,0.544322396640915,46.112171331623,42.9488573396417,56.9750437703163,44.3613397815533,1.68560506744335,44.1549414316813,42.8516583124797,45.1774974516221,-0.618724410850596
"1009","2014-01-14",58.2999992370605,58.5800018310547,57.560001373291,44.5896492004395,30272400,0.479610629516564,46.0353547304235,43.175102117721,57.1143808368088,41.2458615361988,1.68560506744336,44.177897644043,42.9016260147095,44.6177084831521,-0.0280592827126966
"1010","2014-01-15",57.7299995422363,59.6500015258789,57.7299995422363,45.9410972595215,35186600,0.531252701246018,46.145430449726,43.3304190833551,62.598805069352,101.364886068825,20.8966739499687,44.2520401000977,42.9729669570923,44.5661624707905,1.37493478873103
"1011","2014-01-16",58.7900009155273,59.8199996948242,58.7400016784668,45.554988861084,21689400,0.534858182056176,45.9767748048855,43.7795617887424,60.3189548766834,113.725798846445,23.4374993024899,44.3163812001546,43.0382563908895,45.8367852454792,-0.281796384395228
"1012","2014-01-17",59.2099990844727,59.2299995422363,58.0299987792969,44.8753929138184,20997900,0.477374956902693,45.9273640230617,43.9248801633396,56.5677242652615,60.7296856343906,7.95620541851081,44.3496295928955,43.1005307515462,45.6143832767217,-0.738990362903351
"1013","2014-01-21",58.0900001525879,58.439998626709,57.5800018310547,44.9217185974121,19548300,0.430593567716961,45.8563950466088,44.0971583438942,56.7573627346831,27.7033420438779,0.498579487900204,44.4194588979085,43.1747020721436,44.9044502413022,0.0172683561099163
"1014","2014-01-22",58.3300018310547,58.3300018310547,57.4199981689453,44.4738273620605,15433500,0.353305217612153,45.8362103711211,44.137803148166,54.3824554871013,4.63836545544159,3.37484649387033,44.4682205200195,43.2448609670003,44.9256051932522,-0.451777831191627
"1015","2014-01-23",57.0900001525879,57.0999984741211,56.2099990844727,43.6089096069336,26234600,0.219729108515779,45.9770301398967,43.8895191612508,50.1873381481565,-93.4115324438435,21.6771999630808,44.4766436258952,43.2968964894613,44.5082620781728,-0.899352471239162
"1016","2014-01-24",56,56.3600006103516,55.0900001525879,42.5432014465332,26833100,0.0275576699779592,46.319575365845,43.3321732913816,45.6943569115605,-167.005532315108,34.0394439905915,44.4446835835775,43.3323211034139,43.6800908059197,-1.13688935938649
"1017","2014-01-27",55.0800018310547,55.7999992370605,54.689998626709,42.5432014465332,23935000,-0.123318045913244,46.5300766459722,42.9107070454341,45.6943569115605,-182.025561369931,37.7882198221695,44.4288352966309,43.36710618337,42.6185003241187,-0.0752988775855243
"1018","2014-01-28",55.3899993896484,56.3400001525879,55.2400016784668,43.0451622009277,18041000,-0.200077728430003,46.6012350904863,42.6833825242598,48.0390991162786,-136.288424089705,27.3439068519261,44.4235811869303,43.4119197845459,42.5278314905335,0.517330710394234
"1019","2014-01-29",54.9599990844727,55.8699989318848,54.8499984741211,42.882984161377,25459000,-0.270874272264216,46.6743029662959,42.4525082519658,47.355710040515,-155.403821855238,31.3606872551732,44.4165017445882,43.4675848642985,43.015144527066,-0.132160365689067
"1020","2014-01-30",56.0699996948242,56.3899993896484,55.6300010681152,43.2459487915039,17031100,-0.294300320189564,46.6672946471414,42.2973427277365,49.0343077347789,-110.245724401654,21.7659895278098,44.4151276906331,43.5168956120809,42.9001188636516,0.345829927852257
"1021","2014-01-31",55.5,56.1100006103516,55.1800003051758,42.7517166137695,18174000,-0.348726140347047,46.6759856928168,42.0685615789117,46.9266277860838,-137.145577639285,26.7175179433294,44.4151809692383,43.5639790217082,43.2068414920387,-0.455124878269167
"1022","2014-02-03",55.5,55.9199981689453,54.2000007629395,41.9408531188965,28549900,-0.452077632764045,46.7046372299395,41.703980934123,43.7359484965044,-169.011915442604,36.1283521305934,44.3493321736654,43.5986989339193,42.8119285783201,-0.871075459423629
"1023","2014-02-04",54.7200012207031,55.3499984741211,54.5999984741211,42.4350891113281,20709300,-0.488472909389493,46.5815404452686,41.5143175564404,46.0489381046323,-144.269323059514,36.1283521305934,44.3002142588298,43.639738146464,41.9831185031289,0.451970608199268
"1024","2014-02-05",55.0999984741211,55.4500007629395,54.5800018310547,42.635871887207,19491600,-0.495404224802122,46.4914474589907,41.3642421619809,46.9651986118559,-122.559296395495,34.1200314660228,44.2457691192627,43.6898778915405,42.3928261703839,0.243045716823083
"1025","2014-02-06",55.3499984741211,56.5499992370605,55.2000007629395,43.6166229248047,20881600,-0.416952560376274,46.297449880251,41.3736720985088,51.1567882985496,-65.8418839426311,14.2933017121192,44.2102048238118,43.7268251419067,42.6300378389758,0.986585085828899
