"","date","open","high","low","adj.close","volume","macd","boll_ub","boll_lb","rsi_30","cci_30","dx_30","close_30_sma","close_60_sma","arima_res","residuals"
"1001","2014-01-02",48.4300003051758,48.439998626709,47.8899993896484,27.6945896148682,4737500,0.316767137243076,28.1368314382541,26.0823437097562,61.4577533156482,123.713635308437,26.3299935839572,27.1366213480632,26.3528270403544,28.0609590364539,-0.366369421585691
"1002","2014-01-03",48.2000007629395,48.2900009155273,47.8499984741211,27.6310939788818,5531200,0.307177285733633,28.1927781771089,26.0898901273345,60.7455183218407,103.231959804505,25.2697142993376,27.1543222427368,26.4169546127319,27.6844552793468,-0.053361300464978
"1003","2014-01-06",48.1100006103516,48.2400016784668,47.9000015258789,27.7061347961426,5735900,0.302149435520729,28.2542704410399,26.1184422664796,61.2939249520638,97.7218010597329,25.2697142993376,27.1737548828125,26.483948580424,27.650540258485,0.0555945376575586
"1004","2014-01-07",48.5200004577637,48.6500015258789,48.3199996948242,28.0236072540283,7513500,0.320092376461378,28.3642423446031,26.109483737245,63.5241593757607,129.717168183058,31.9582413518688,27.1968433380127,26.5528124809265,27.7126782371872,0.310929016841136
"1005","2014-01-08",48.6599998474121,48.8199996948242,48.5299987792969,28.127498626709,6801800,0.338790090671896,28.4813633807116,26.0968382947034,64.222043941786,139.027309884963,34.5544420617163,27.2103116989136,26.6210320472717,28.0304537905967,0.0970448361122394
"1006","2014-01-09",49.0099983215332,49.189998626709,48.7700004577637,28.1967716217041,7556500,0.355104492110833,28.5965127181352,26.1132939148604,64.6880671139555,147.934574517733,39.8905590869043,27.2368632634481,26.6861296971639,28.1135764438268,0.0831951778772648
"1007","2014-01-10",49.1199989318848,49.2000007629395,48.9900016784668,28.3987865447998,5310100,0.379954806281614,28.7368425377477,26.1172655097377,66.0231784380335,143.91417454878,40.0318524606855,27.2764983495077,26.7555444717407,28.1971794127409,0.201607132058893
"1008","2014-01-13",48.5299987792969,48.8800010681152,48.0999984741211,27.792724609375,8277700,0.346747635284302,28.7502065504165,26.2181896364121,59.089508282921,82.9342939181495,14.4439615605813,27.3005489349365,26.8141930262248,28.3944986285647,-0.601774019189733
"1009","2014-01-14",48.4300003051758,48.439998626709,48.1199989318848,27.9023933410645,6072200,0.325527583779767,28.7246844877091,26.3966743837508,59.8782515586434,69.0282649507524,14.4439615605813,27.3261390686035,26.8705828348796,27.7892299474552,0.113163393609248
"1010","2014-01-15",48.4300003051758,48.4799995422363,48.0699996948242,27.7638607025146,6437200,0.294141434553946,28.6888521865769,26.5519900604324,58.4067637925299,60.8608837187009,13.1170712960339,27.3540374755859,26.9215275764465,27.9301732251337,-0.166312522619023
"1011","2014-01-16",48.0800018310547,48.1199989318848,47.7999992370605,27.654182434082,4549800,0.257449843980073,28.5499029673137,26.8288922749959,57.2544037846406,37.700926738323,6.02129296193977,27.3796268463135,26.9683634440104,27.761699926641,-0.10751749255893
"1012","2014-01-17",48.060001373291,48.4700012207031,48.0099983215332,27.8215808868408,5872700,0.23912269267954,28.464416142168,27.0286672394848,58.5457658991242,54.6254363186405,13.5370386062238,27.4071407953898,27.0177043914795,27.6587935837435,0.162787303097286
