"","date","open","high","low","adj.close","volume","macd","boll_ub","boll_lb","rsi_30","cci_30","dx_30","close_30_sma","close_60_sma","arima_res","residuals"
"1001","2014-01-02",110,114.449996948242,109.550003051758,39.7863082885742,495700,-0.652731539885771,51.1736980768964,34.3886363652422,51.5214704321117,-75.1666012400558,17.8455677281718,42.2816130320231,38.7227458635966,38.732227580923,1.05408070765125
"1002","2014-01-03",114.819999694824,119.220001220703,114.779998779297,41.1771545410156,525300,-0.536008766338192,50.6324644639829,34.3268235609194,53.3704775496798,-32.6849750884568,5.75105856603768,42.3424917856852,38.9400408426921,39.9165720500208,1.26058249099482
"1003","2014-01-06",119.190002441406,120.050003051758,115.059997558594,41.1841735839844,290100,-0.437891014218351,49.6343883016982,34.5353565713487,53.3797604925561,-30.1736121594955,3.7701187242781,42.3877994537354,39.1538052558899,41.2123317316483,-0.0281581476638948
"1004","2014-01-07",117.889999389648,118.98999786377,115.980003356934,40.962890625,194600,-0.373680122371439,47.9682317554283,35.2265230358314,53.035423188578,-32.9424740942813,3.77011872427809,42.427370707194,39.3513171513875,41.0362402104034,-0.0733495854034345
"1005","2014-01-08",117.639999389648,118,115.5,41.1841735839844,149300,-0.301461778784692,45.0276206807009,37.0688678904661,53.3467472160013,-39.2204588849366,4.9467654203377,42.4653029123942,39.5463219642639,40.8546762580485,0.329497325935876
"1006","2014-01-09",117.75,117.98999786377,115.199996948242,40.8821144104004,151900,-0.265540882086277,43.7653400181593,37.7597114802538,52.8520139830477,-42.7265880593254,5.71698523044317,42.5004252115885,39.7343238830566,41.1648987349511,-0.282784324550732
"1007","2014-01-10",117.160003662109,117.400001525879,116.099998474121,41.0823059082031,118600,-0.218401930351554,43.7868270263304,37.8973267212282,53.1499002734874,-41.4045543578836,5.71698523044316,42.5117813110352,39.9280358632406,40.819049073603,0.263256834600078
"1008","2014-01-13",115.800003051758,116.430000305176,112.01000213623,39.4842567443848,337900,-0.306460497697586,43.6368394129503,37.7751185185683,50.5143580836215,-66.6688617739072,16.2846174213869,42.4432932535807,40.0908873558044,41.0973693275667,-1.61311258318189
"1009","2014-01-14",112.589996337891,115.190002441406,112.589996337891,39.9022026062012,250100,-0.33861941478736,43.2052040587148,37.8625567902842,51.1694649508035,-64.3054542115948,16.2846174213869,42.355956141154,40.2486613591512,39.3404280980141,0.561774508187057
"1010","2014-01-15",114.080001831055,115.5,113.099998474121,40.3658294677734,207500,-0.322971757854361,42.7963214852114,38.0038101218443,51.900180266056,-56.3940857570701,15.1666383728786,42.2434488932292,40.4020612716675,40.0399037825006,0.325925685272814
"1011","2014-01-16",114.559997558594,114.900001525879,111.569999694824,39.3086433410645,210400,-0.391365543779884,42.4666582802427,38.0142133017885,50.1306177693502,-66.3897022371148,19.2619428626896,42.0385696411133,40.5178080876668,40.436223387268,-1.12758004620355
"1012","2014-01-17",111.75,112.75,107.550003051758,38.2690277099609,445600,-0.523422713652536,42.3720942760356,37.7772248005025,48.4501253924019,-95.0221913409602,28.9019139723882,41.740616607666,40.6093958536784,39.214487505272,-0.945459795311109
"1013","2014-01-21",109.589996337891,109.98999786377,106.169998168945,38.1004447937012,377300,-0.634369586916478,42.3304977786836,37.5195815670195,48.1791954206288,-120.501445221798,31.8862706427235,41.3746445973714,40.6834089914958,38.2551404217077,-0.154695628006507
"1014","2014-01-22",108.150001525879,113.25,107.559997558594,39.684455871582,373800,-0.58770463426476,42.2767344444998,37.4922135382883,50.8506502304057,-93.3342840308767,19.2464941766643,41.0070334116618,40.7399341583252,38.203013531208,1.48144234037402
"1015","2014-01-23",116,116.48999786377,111.529998779297,40.3623161315918,317200,-0.490371962479713,42.2141565931099,37.5014066087944,51.947296888933,-34.9233403582482,8.22690094737398,40.6135494232178,40.8392546335856,39.8961302846857,0.466185846906122
"1016","2014-01-24",114.940002441406,114.940002441406,108.400001525879,38.767765045166,375100,-0.53572654318944,42.1388685536415,37.389845817086,49.2720077689395,-79.9966252979776,16.2218153429675,40.352592086792,40.8931238810221,40.3472054863768,-1.5794404412108
"1017","2014-01-27",111.480003356934,112.540000915527,107.190002441406,39.1225051879883,212300,-0.5368572540823,42.1228810397589,37.33945302091,49.8662088974832,-101.185070941543,19.1330309279548,40.3402994791667,40.9552214304606,38.5420017595816,0.580503428406701
"1018","2014-01-28",108,112,108,39.0171356201172,197100,-0.540030656873171,42.1169901977321,37.2933628906469,49.6873708436909,-93.3301188136632,19.1330309279548,40.2339968363444,41.0109887440999,39.2196166889938,-0.202481068876608
"1019","2014-01-29",110,111.190002441406,108.099998474121,38.6342849731445,259400,-0.56690353794221,41.913098399202,37.6574086503586,49.0264920058745,-98.4945770743356,19.1330309279548,40.0770005544027,41.0660495122274,39.0215743203139,-0.387289347169343
"1020","2014-01-30",110.389999389648,112.919998168945,110,39.185733795166,139800,-0.537507130892685,41.8747685382478,37.7716036846526,50.0170877768481,-55.4432084730525,12.3168751000791,39.948454284668,41.1279848734538,38.6206478610662,0.565085934099798
"1021","2014-01-31",110,111.720001220703,109.099998474121,38.7853164672852,137300,-0.540292443480922,41.8766883462461,37.6695846945253,49.297460851826,-74.4499083234881,15.0207230294579,39.8245900472005,41.1445694605509,39.2668159787758,-0.481499511490661
"1022","2014-02-03",110,110.800003051758,100.540000915527,36.2108764648438,426000,-0.741685922843331,42.0589539658896,36.9906912672647,44.9920196724949,-180.055711087643,35.3039873153396,39.6454675038656,41.07794825236,38.7346198389639,-2.52374337412019
"1023","2014-02-04",103.339996337891,105.779998779297,103.199996948242,36.7587776184082,202900,-0.847313361115354,41.9955294303889,36.6115762062078,46.0297634259777,-177.951839638048,35.3039873153396,39.5009986877441,40.9784231821696,36.0306456733601,0.72813194504814
"1024","2014-02-05",101.540000915527,103.930000305176,99,36.2178955078125,394900,-0.96356119922654,41.9705335893229,36.162072535555,45.1597231476786,-211.182244956607,42.9398863296562,39.3584028879801,40.9435904184977,37.0192017316486,-0.80130622383615
"1025","2014-02-06",103.470001220703,107.209999084473,102.160003662109,37.4858016967773,227800,-0.942514297211311,41.6871247238335,36.0756442123238,47.5632244137379,-133.709522434212,30.1191684594764,39.2447241465251,40.87210521698,36.2581863943537,1.2276153024236
"1026","2014-02-07",108,111.410003662109,108,38.8977127075195,215100,-0.80265257771326,41.4256589250136,36.1386698408556,50.0834131085541,-34.3888615999946,15.8910174990335,39.1867727915446,40.8550123214722,37.6661400687722,1.2315726387473
"1027","2014-02-10",112.519996643066,112.519996643066,108,38.1777229309082,199100,-0.741362351423518,41.0581645625666,36.2157059055731,48.8450169205034,-28.5700935860164,12.4182309033252,39.1331532796224,40.8336465199788,38.957754441669,-0.780031510760779
"1028","2014-02-11",109.98999786377,111.940002441406,108.699996948242,38.7115707397461,150000,-0.642308219563596,40.9870435660653,36.2095583016105,49.7971732351409,-21.106966655892,12.4182309033252,39.1056407928467,40.8193050384521,37.9841642732778,0.727406466468295
"1029","2014-02-12",112.819999694824,112.819999694824,110.220001220703,38.9960517883301,130200,-0.534688309306944,40.8709291660961,36.2350576197926,50.3070604552053,0.533769698315125,9.44710487061768,39.1710843404134,40.7937828063965,38.7230655288256,0.272986259504435
"1030","2014-02-13",110,113.150001525879,109.580001831055,39.5228805541992,334900,-0.402251175397701,40.7179971479618,36.3036947465694,51.2555028250378,0.451758880796824,11.2702264852693,39.2076109568278,40.75871925354,38.9586801227155,0.564200431483741
"1031","2014-02-14",112.639999389648,113.190002441406,111.300003051758,39.4982986450195,102000,-0.29586677918801,40.7434837346417,36.2971736902851,51.2083262697312,16.6117951230594,11.1207535560567,39.198010635376,40.7398118336995,39.5038161975587,-0.00551755253912489
"1032","2014-02-18",116.470001220703,116.900001525879,113.379997253418,40.3658294677734,368300,-0.139940741833236,40.9915730752619,36.2587645254461,52.7945711620962,82.1621609584489,1.93933109122247,39.1709664662679,40.7567291259766,39.4228888305046,0.942940637268812
"1033","2014-02-19",115.48999786377,116,112.080001831055,39.4596710205078,186900,-0.0884678452051588,41.0741101195212,36.3121501038675,51.002885756974,57.4904214215778,2.35914110041323,39.1134830474854,40.7506412506104,40.3851250136192,-0.925453993111411
"1034","2014-02-20",113.230003356934,113.819999694824,112,39.4667015075684,138800,-0.0465710600449327,41.0460652398741,36.3184195471132,51.016228012107,40.5911979154153,2.62923992986842,39.0636100769043,40.7454903920492,39.3070671567007,0.159634350867648
"1035","2014-02-21",112.279998779297,113.190002441406,110,38.7361526489258,206000,-0.0714926209644489,40.829429855418,36.3724385833027,49.5653723079777,10.4826486699592,9.33178784991392,38.982009379069,40.7236561457316,39.4812055599249,-0.745052910999156
"1036","2014-02-24",111,112.23999786377,110.690002441406,38.9082565307617,167000,-0.0764742451171614,40.8395522005524,36.3763653867278,49.9125163742284,15.0166769560981,9.33178784991392,38.9162141164144,40.7083196640015,38.6943512489361,0.213905281825653
"1037","2014-02-25",111,112.290000915527,109.599998474121,38.5113754272461,101900,-0.111165756684017,40.796028706682,36.358775904524,49.1061912534233,3.78629108785297,13.0588136937263,38.8305164337158,40.6711488723755,38.9795422904007,-0.468166863154622
"1038","2014-02-26",110,111.5,108.779998779297,38.5429801940918,167400,-0.134557691676797,40.7626484704157,36.3447405981878,49.1738312418798,-13.1637287297884,15.8408202810897,38.7991405487061,40.6212169011434,38.5079636395794,0.035016554512417
"1039","2014-02-27",110.160003662109,111.620002746582,109.019996643066,39.0557670593262,106100,-0.110445210564961,40.7949733579768,36.3545639192448,50.2828836294466,2.22151304920254,15.263832205156,38.7709260304769,40.5634410858154,38.5888672403778,0.466899818948328
