"","date","open","high","low","adj.close","volume","macd","boll_ub","boll_lb","rsi_30","cci_30","dx_30","close_30_sma","close_60_sma","arima_res","residuals"
"1001","2014-01-02",37.7799987792969,38.0299987792969,37.5499992370605,32.632755279541,18162100,0.818361155840726,33.7974841277014,27.9443297227014,64.7955754254377,136.107051407389,44.7048727477115,30.6337501525879,29.7725118319194,32.9975793738771,-0.364824094336122
"1002","2014-01-03",37.6500015258789,37.8600006103516,37.560001373291,32.5462608337402,11693900,0.814003069362155,33.9888898859064,27.9831560125311,64.1410183447387,117.190954200405,44.7048727477115,30.7194051106771,29.8496911366781,32.6435958386293,-0.0973350048890964
"1003","2014-01-06",37.6399993896484,37.7999992370605,37.4199981689453,32.4164924621582,15329400,0.790960332999326,34.1383527767266,28.0699193942939,63.1509033608371,100.236661914732,40.4681041819631,30.8010223388672,29.927294699351,32.5375766266983,-0.121084164540136
"1004","2014-01-07",37.6599998474121,37.9300003051758,37.5,32.7452354431152,16792200,0.790117625406797,34.321324657958,28.1017185930795,64.5836343857935,100.118516894454,42.1493547106362,30.8881354649862,29.9988788604736,32.4260822335562,0.319153209559083
"1005","2014-01-08",37.7900009155273,37.9099998474121,37.560001373291,32.632755279541,16111600,0.771480418370754,34.4706979052069,28.1455189450738,63.7069020717266,90.7616750511208,42.1493547106362,30.9746610641479,30.0647075970968,32.7273473955753,-0.0945921160343062
"1006","2014-01-09",37.8499984741211,37.8499984741211,37.4599990844727,32.572208404541,13623500,0.743256868204387,34.5850031110055,28.2873227862113,63.228933392042,80.6219933769582,38.7061035371845,31.0606060028076,30.1292398134867,32.6521894166043,-0.0799810120632358
"1007","2014-01-10",37.75,38.1399993896484,37.5900001525879,32.9701805114746,15402900,0.744421299046472,34.7160599035622,28.4728704171775,65.0137535475891,87.4339959102578,42.9871476754261,31.1555047988892,30.2080226898193,32.5584201893136,0.411760322161001
"1008","2014-01-13",37.9500007629395,38.2000007629395,37.7000007629395,32.6587104797363,20848300,0.712003556586971,34.6763261247486,28.8808506559521,62.5554240285545,79.5051803992166,43.8544555512664,31.2296726226807,30.2777336120605,32.9682661882906,-0.309555708554228
"1009","2014-01-14",37.7799987792969,38.25,37.7099990844727,33.0566787719727,13486400,0.710237798125167,34.5452880110771,29.4518416199654,64.3377965961402,81.3760805091455,44.6051032563184,31.3171060562134,30.356233437856,32.6718835760191,0.384795195953522
"1010","2014-01-15",38.2000007629395,38.5699996948242,38.1199989318848,33.2297019958496,17010900,0.714562913507098,34.3633226856226,30.0643273845678,65.0852728663831,89.8022035881658,49.2473622355728,31.4163434346517,30.4371856689453,33.031988799393,0.197713196456576
"1011","2014-01-16",38.3899993896484,38.7700004577637,38.1699981689453,33.1258888244629,13463000,0.70152697697484,33.9836209397718,30.8564064879016,64.2494201366874,86.9573530540844,51.9383050846803,31.5124083836873,30.5156889597575,33.2445898802841,-0.11870105582117
"1012","2014-01-17",38.1199989318848,38.4700012207031,38.0299987792969,33.0566787719727,14051100,0.677797997134384,33.5900423734166,31.5717906267665,63.6853584397837,74.8805381783268,46.1403585030353,31.6061663309733,30.5937574704488,33.1183927062475,-0.0617139342748487
"1013","2014-01-21",38.5200004577637,38.5200004577637,37.7999992370605,32.9701805114746,13540000,0.644582576226675,33.5520544217408,31.7504562212646,62.9706042499475,67.2909426236226,36.9618706666865,31.7033646901449,30.6732589403788,33.0639704448461,-0.0937899333714753
