"","x"
"1",0.0153896793051622
"2",0.0826200000003556
"3",0.431441999999999
"4",-0.0872099999999989
"5",-0.133104000000001
"6",0.0458949999999998
"7",0.146875000000001
"8",0.302930999999999
"9",0.0229509999999991
"10",-0.110156999999997
"11",-0.0963860000000007
"12",0.243256000000001
"13",0.261623
"14",0.123932
"15",0.0963789999999989
"16",-0.261617999999999
"17",-0.339647000000003
"18",0.307518000000002
"19",-0.0229500000000016
"20",-0.0908349999999984
"21",0.212101000000001
"22",0.165989
"23",0.138327999999998
"24",0.0184480000000029
"25",-0.152162000000001
"26",-0.410366
"27",-0.0737790000000018
"28",-0.0138299999999987
"29",0.299706
"30",0.299702999999997
"31",0.110667000000003
"32",0.207480999999998
"33",0.0783900000000024
"34",-0.156769000000001
"35",0.0368870000000001
"36",-0.276656000000003
"37",-0.00461199999999806
"38",-0.0276600000000009
"39",0.553303
"40",-0.0138359999999977
"41",0.00922599999999818
"42",0.0276619999999994
"43",-0.0829939999999993
"44",-0.119882999999998
"45",-0.272038000000002
"46",-0.175215999999999
"47",-0.0368840000000006
"48",0.0230539999999984
"49",-0.0276679999999985
"50",-0.327372
"51",-0.119876999999999
"52",0.142932999999999
"53",0.258206999999999
"54",0.253600000000002
"55",-0.0322770000000006
"56",0.193659
"57",-0.129106
"58",-0.156767000000002
"59",0.170597000000001
"60",0.0922200000000011
"61",0.156769000000001
"62",-0.0553319999999999
"63",0.0553319999999999
"64",-0.147549000000001
"65",0.119880999999999
"66",-0.0507159999999978
"67",0.101436
"68",0.0691679999999977
"69",0.00922000000000267
"70",-0.221325
"71",-0.184426999999999
"72",0.461077
"73",0.235158999999999
"74",-0.0184420000000003
"75",0.03688
"76",-0.396528
"77",0.0599370000000015
"78",-0.0276610000000019
"79",-0.142938000000001
"80",-0.132919999999999
"81",0.379763000000001
"82",0.537230999999998
"83",-0.199144
"84",-0.00926399999999816
"85",-0.0787329999999997
"86",0.120415999999999
"87",0.120409000000002
"88",0.0370519999999992
"89",-0.0185279999999999
"90",0.213039999999999
"91",0.129677000000001
"92",-0.00926400000000172
"93",0.356607
"94",0.148202999999999
"95",-0.213041
"96",0.0879910000000024
"97",-0.194507000000002
"98",0.0833600000000025
"99",-0.0879950000000029
"100",-0.213034
"101",-0.0370499999999971
"102",-0.439972000000001
"103",0.240824
"104",-0.189883999999999
"105",0.486286
"106",-0.236193
"107",-0.0509430000000002
"108",0.0602009999999993
"109",-0.0509389999999996
"110",0.152828
"111",0.537226
"112",0.097256999999999
"113",0.416815
"114",0.0972560000000016
"115",-0.231563999999999
"116",-0.402920000000002
"117",-0.0787289999999992
"118",-0.231560000000002
"119",0.129664999999999
"120",0.213042000000002
"121",-0.166722
"122",0.111143999999999
"123",0.162099000000001
"124",0.263981000000001
"125",-0.0463080000000033
"126",-0.106523999999997
"127",0.175985999999998
"128",0.0602109999999989
"129",-0.189882999999998
"130",-0.0602070000000019
"131",0.263983000000003
"132",-0.208407000000001
"133",-0.157458999999999
"134",-0.111156000000001
"135",0.393659
"136",-0.268612000000001
"137",0.379763000000001
"138",0.231564000000002
"139",-0.115784000000001
"140",0.129674999999999
"141",0.106519000000002
"142",-0.188438000000001
"143",0.428059000000001
"144",-0.223337000000001
"145",0.139586999999999
"146",-0.260556999999999
"147",0.0325680000000013
"148",-0.162855
"149",0.158200999999998
"150",0.0884050000000016
"151",0.0884059999999991
"152",-0.395498
"153",0.120972999999999
"154",-0.367574000000001
"155",-0.293128999999997
"156",0.265214999999998
"157",-0.0418759999999985
"158",0.200067000000001
"159",-0.107013000000002
"160",0.0372230000000009
"161",0.288477
"162",0.0558379999999978
"163",-0.0884019999999985
"164",0.260559000000001
"165",0.116319999999998
"166",0.200071000000001
"167",0.111671999999999
"168",0.125627000000001
"169",0.107018
"170",-0.148892
"171",0.0558340000000008
"172",0.0511780000000002
"173",0.0651440000000001
"174",0.186114999999997
"175",-0.400144999999998
"176",-0.107016999999999
"177",-0.521122000000002
"178",0.330353000000002
"179",-0.209378000000001
"180",0.0186069999999994
"181",0.060490999999999
"182",-0.060490999999999
"183",-0.479241000000002
"184",0.0744440000000033
"185",-0.362927000000003
"186",0.134934000000001
"187",0.214033000000001
"188",-0.339659000000001
"189",0.023261999999999
"190",0.437371000000002
"191",-0.237297000000002
"192",-0.237296000000001
"193",-0.297784
"194",0.107011
"195",-0.00464599999999749
"196",0.158196
"197",0.144238999999999
"198",-0.083755
"199",-0.604872
"200",0.400148000000002
"201",0.0046539999999986
"202",0.181460999999999
"203",0.00930800000000076
"204",0.0511799999999987
"205",0.674669000000002
"206",-0.418385999999998
"207",0.042075999999998
"208",0.186987000000002
"209",0.257106999999998
"210",0.331903000000001
"211",0.121538000000001
"212",0.112193999999999
"213",0.724581000000001
"214",0.102847999999998
"215",-0.247764
"216",-0.0747909999999976
"217",-0.0560989999999997
"218",0.219714999999997
"219",0.107517000000001
"220",0.168286999999999
"221",0.0981699999999996
"222",-0.084146999999998
"223",-0.369299000000002
"224",-0.205687999999999
"225",-0.154265000000002
"226",-0.322554999999998
"227",1.107904
