"","x"
"1",0.00888594951143595
"2",-0.155100760153692
"3",-0.0689280137845394
"4",-0.228443548924703
"5",-0.475244723946771
"6",0.122596433139927
"7",-0.273884165467416
"8",0.0671379467949524
"9",-0.111983019204194
"10",0.0467314933004346
"11",0.516765404654756
"12",0.0118178424672966
"13",-0.0434490732954274
"14",0.474025816465074
"15",0.0354055656551786
"16",-0.552096372783588
"17",0.0790168413348109
"18",0.128608334535965
"19",-0.30086759326279
"20",0.251053425594812
"21",-0.0190937769760815
"22",0.109729213714283
"23",0.211227678756835
"24",0.055164957204175
"25",-0.257051062500564
"26",0.246091745820937
"27",0.246395335316469
"28",0.414186300803648
"29",0.0387780030652891
"30",-0.155580662577208
"31",-0.0457521798290532
"32",0.00497532676044798
"33",-0.0953332492678065
"34",-0.520305720468924
"35",-0.0254840351626857
"36",0.0836029938319793
"37",-0.287798787792232
"38",0.0209265111745971
"39",-0.0349350234698829
"40",0.101821797589217
"41",-0.0666187619797789
"42",-0.212570195708315
"43",0.349174611191632
"44",0.277528333403691
"45",-0.650210326934449
"46",-0.0654860751247526
"47",-0.0434159782806791
"48",0.476057616323393
"49",0.179428501303224
"50",-0.539764358319994
"51",-0.353009062825505
"52",-0.0217311853485365
"53",0.122132358414371
"54",-0.0642127864367659
"55",-0.00732902462807328
"56",0.362238041229839
"57",0.100791671140533
"58",-0.251326942489136
"59",0.00593758555678114
"60",0.116951954650235
"61",0.0199440499444297
"62",-0.0159663866195405
"63",0.13308671625815
"64",0.20021631399756
"65",0.193155299684674
"66",0.125345730040953
"67",0.466992317228518
"68",0.925768248545332
"69",-0.37640563693499
"70",-2.54239039578435
"71",0.203146823702072
"72",-0.126131505120334
"73",-0.112835357931997
"74",-0.0630584427738823
"75",-0.0361611983536125
"76",-0.0227992851162098
"77",-0.0612342264608383
"78",-0.0806232581194637
"79",0.0399263860576831
"80",0.0136674950334488
"81",0.177501970680146
"82",0.0361570903887714
"83",-0.0807530569388719
"84",0.0826764211121533
"85",-0.167979553234204
"86",0.150614361222833
"87",-0.0334839215497471
"88",0.0340679350231925
"89",-0.117080992843068
"90",0.126113466277027
"91",-0.0213361136957344
"92",0.0527632934788569
"93",-0.0787594871552866
"94",0.0669958230375665
"95",0.0242473683385542
"96",0.254050689511031
"97",0.0187527589701197
"98",0.0941674401640116
"99",0.126859097616336
"100",0.00825591767056721
"101",-0.00213263171344202
"102",-0.00631788557338098
"103",0.0667787573261451
"104",0.0493818737532443
"105",0.149741350086055
"106",0.01881647196433
"107",0.00321838555729492
"108",0.0212478839991856
"109",-0.0616807995153419
"110",-0.0686965565843938
"111",0.101390967335021
"112",-0.0590272029818379
"113",0.0636027800402559
"114",0.151446478261656
"115",-0.0155892938532514
"116",-0.114742663835116
"117",0.111720612567424
"118",-0.0371714414147437
"119",-0.0332437019099174
"120",0.0519480741442067
"121",0.0249479410952258
"122",-0.0679582144190256
"123",-0.00293691911047134
"124",0.00825940483815302
"125",-0.00253564233520009
"126",0.0381713914425905
"127",0.046022592643121
"128",-0.0786283953552616
"129",-0.0595776661973648
"130",0.0117655038387472
"131",-0.200757623666954
"132",-0.138613017668398
"133",0.110854376642209
"134",-0.0933367831177998
"135",0.00755319085989914
"136",-0.01857081085718
"137",0.151241399676279
"138",-0.139418188000922
"139",0.0135101657494312
"140",-0.051861188077849
"141",0.127141618082527
"142",-0.128359619537744
"143",0.225346368656139
"144",-0.210543646826887
"145",0.128185758416281
"146",-0.0885007610940285
"147",0.270614560270651
"148",-0.0753459445737086
"149",0.173416786141155
"150",0.144029227141354
"151",0.0839227676429211
"152",-0.287652074504969
"153",0.219441860821513
"154",-0.181810491144912
"155",0.0161604517294336
"156",0.00458310242868443
"157",0.10304435585935
"158",0.255283263736878
"159",-0.0969048306099793
"160",0.0829342720351161
"161",-0.00457821621464305
"162",0.048908017960354
"163",0.149975173490029
"164",-0.284032752075179
"165",0.262791568913952
"166",0.0280644452656755
"167",0.0743274102890457
"168",0.356127878711874
"169",-0.145119398272925
"170",-0.0320126133067724
"171",-0.0235296894931256
"172",-0.052322030920239
"173",0.0620792219899684
"174",-0.0259660360733758
"175",-0.0268823299083039
"176",0.011050457943572
"177",-0.226620353445449
"178",-0.0372303955404973
"179",-0.118725495577198
"180",-0.201881404902155
"181",0.121820921424483
"182",0.213935658576306
"183",-0.245553903994843
"184",0.206603833116755
"185",-0.319438665503993
"186",-0.181827870542381
"187",0.0750839827616918
"188",-0.133738202859396
"189",0.0730279473125055
"190",0.0108988003490023
"191",-0.0456255553091651
"192",-0.0678070934906838
"193",-0.184977679806613
"194",0.0424540975662477
"195",-0.0375568097504466
"196",0.0313055214549074
"197",-0.00941488469153029
"198",-0.197566310293782
"199",-0.400425955488099
"200",-0.0589778807591363
"201",-0.186314583492331
"202",0.0195380579480036
"203",0.00782132171678107
"204",0.00923807552602351
"205",0.0175536258732381
"206",0.304943719107217
"207",-0.301514946709049
"208",0.0429339016281443
"209",-0.0541345354779361
"210",0.0583181582054433
"211",-0.056851390699058
"212",0.0222828683823115
"213",0.151943540875924
"214",0.12704338457031
"215",0.186583861712458
"216",-0.141745101397115
"217",0.0781582145629924
"218",0.0325942589903407
"219",0.0250635374498023
"220",0.00572018620024117
"221",-0.072024319805716
"222",0.0473731205820025
"223",0.112910488103971
"224",-0.0443094605965788
"225",-0.0192182899038693
"226",0.0339470745867816
"227",-0.0791586900445225
"228",0.0550423670113069
"229",-0.0157342573137553
"230",0.0401631351773721
"231",0.504382183369344
"232",-0.239834000993179
"233",0.180640323570216
"234",0.450303172317083
"235",0.29248758728621
"236",-0.0274743443754009
"237",-0.0499917411672097
"238",-0.0735886777952377
"239",-0.262928614004389
"240",0.262122873331835
"241",0.185907423928681
"242",-0.15356872311162
"243",0.296910096601961
"244",-0.149050487872428
"245",-0.130174805029094
"246",-0.259867372178928
"247",-0.137640029619005
"248",0.483794895139663
"249",0.056306144470593
"250",0.300245047343161
"251",0.146306501314573
"252",-0.125058642521822
"253",0.397718666916161
"254",0.0404163912082343
"255",0.0175574977589257
"256",0.112093796405166
"257",-0.0569572937228564
"258",0.049507847487039
"259",0.278585455145764
"260",-0.0567385284684629
"261",0.121567999666135
"262",-0.0712891551089978
"263",-0.137314239661711
"264",0.286579197954079
"265",-0.176706842176204
"266",-0.115317380119485
"267",-0.00302620595227943
"268",0.0404041541964908
"269",0.292611613970536
"270",0.283750182566317
"271",-0.0967809167657343
"272",-0.0227057095707952
"273",-0.117936602103169
"274",-0.112109017325979
"275",-0.152334777866232
"276",-0.186665215269183
