"","date","open","high","low","adj.close","volume","macd","boll_ub","boll_lb","rsi_30","cci_30","dx_30","close_30_sma","close_60_sma","arima_res","residuals"
"1001","2014-01-02",28.9089183807373,29.0322570800781,28.7760906219482,20.6891136169434,18366266,-0.112007811987677,21.4727287302034,20.2220243444426,49.3005588464829,-69.1607513653058,9.90793210448529,21.106160291036,20.8808267275492,20.8085091233335,-0.119395506390095
"1002","2014-01-03",28.8330173492432,29.2504749298096,28.8235282897949,20.7298736572266,15847312,-0.107656397918074,21.4209916199701,20.222819605921,49.8295335282695,-52.6071470730705,1.44469147528216,21.0803499221802,20.9090931256612,20.696468915541,0.0334047416855299
"1003","2014-01-06",29.1935482025146,29.3643264770508,28.9658432006836,20.7502479553223,25255421,-0.101395016700142,21.3667082428442,20.2295571685327,50.0987579035284,-37.6891666648411,2.73253120669174,21.0493319829305,20.9371376037598,20.7260108837444,0.0242370715778186
"1004","2014-01-07",29.2789363861084,29.4307403564453,29.1650848388672,20.8792991638184,23423042,-0.0850391940801352,21.2602903155207,20.2816374035955,51.7937672933136,-16.9374292056431,5.16753121297341,21.021483929952,20.9619408607483,20.7562366031134,0.12306256070493
"1005","2014-01-08",29.2030353546143,29.4022769927979,29.0796966552734,21.0219326019287,24161053,-0.0598775295105867,21.141672704299,20.3574638389749,53.5959514077915,-11.7756299594699,1.66949235587226,20.9949941635132,20.9896828333537,20.8710390209604,0.150893580968301
"1006","2014-01-09",29.4876651763916,29.5256175994873,29.0417461395264,21.0083522796631,21692901,-0.040564940190837,21.0616185315036,20.4096699587918,53.399324157084,-2.48222414161409,6.47293129594734,20.9675988515218,21.0101214726766,21.0148211500949,-0.00646887043184208
"1007","2014-01-10",29.2599620819092,29.3643264770508,28.9373817443848,20.8453388214111,22890877,-0.0379756382175032,21.0646475194208,20.4093581797369,51.0726439006053,-22.8025483558549,1.96750626549058,20.9404300689697,21.0299776077271,21.011376572606,-0.166037751194914
"1008","2014-01-13",29.2789363861084,29.4402275085449,28.8804550170898,20.7434520721436,25276396,-0.0436419299096862,21.061985727358,20.4317169703959,49.6732467241148,-23.5585308197134,5.08976311889469,20.9100912094116,21.0409462928772,20.8565638842111,-0.113111812067551
"1009","2014-01-14",29.0132827758789,29.4592037200928,28.9848194122314,21.0558986663818,34757336,-0.022659473661939,21.1013104527677,20.4433339030063,53.6979529903359,14.347139013571,5.89080672642404,20.8935634613037,21.0519550323486,20.7470903637528,0.308808302629075
"1010","2014-01-15",29.4592037200928,29.7058811187744,29.2694492340088,21.178165435791,30372907,0.00379147478887987,21.1616365918848,20.44617609885,55.149912384394,76.0038639980105,15.7694291910997,20.8788473129272,21.0621932347616,21.0327897195915,0.145375716199535
"1011","2014-01-16",29.5825424194336,29.8102474212646,29.4971542358398,21.171365737915,19576047,0.0239295186187753,21.1966869239551,20.4810854072827,55.0505960365243,106.687652370058,19.5869843464993,20.8777152379354,21.0735536893209,21.1731096309666,-0.00174389305156808
"1012","2014-01-17",29.6489562988281,29.6869068145752,29.3643264770508,21.1170272827148,22790853,0.0350997956362633,21.2279504693728,20.4715566717405,54.2430616280937,81.9130669605369,12.641444140698,20.8736397425334,21.0808633168538,21.1745019520067,-0.057474669291885
"1013","2014-01-21",29.7153701782227,29.8007583618164,29.3643264770508,21.2121143341064,25355656,0.0510367313520206,21.278928936891,20.4558971510606,55.4266790605331,101.580492510387,17.0553617362368,20.8731866836548,21.090656375885,21.1205166272632,0.0915977068432099
"1014","2014-01-22",29.7058811187744,29.7343444824219,29.4971542358398,21.2392921447754,23554265,0.065109349856737,21.3164493442717,20.4876577495394,55.7650061028287,115.710225868621,17.0553617362368,20.8670738855998,21.1007899284363,21.2062809185824,0.0330112261929507
