date,open,high,low,adj close,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
2010-01-12,89.43000030517578,89.56999969482422,88.55000305175781,76.07140350341797,906700,0.23428932239242783,76.05750613422003,69.39246901575206,75.9874600116618,197.60368797570436,49.99891664513348,72.72498757498605,72.72498757498605
2010-01-13,88.98999786376953,89.56999969482422,88.5999984741211,75.80790710449219,293400,0.32315579493293,76.88809663846988,69.33260839387876,73.24175294023189,128.0537404383125,49.99891664513348,73.11035251617432,73.11035251617432
2010-01-14,89.5199966430664,91.29000091552734,89.5199966430664,77.2868423461914,558800,0.4531525635803746,78.07328526610405,69.07552861735948,77.88213030724188,128.56365370999993,59.442432069365594,73.57440694173177,73.57440694173177
2010-01-15,91.87999725341797,91.87999725341797,90.51000213623047,77.46532440185547,596400,0.5479694216395359,78.86724451985428,69.05975285563399,78.35084149400473,113.80551086203593,62.06924996928672,73.96349868774413,73.96349868774413
2010-01-19,90.95999908447266,91.97000122070312,90.95999908447266,78.00930786132812,275600,0.6377817965405654,79.58432330041968,69.07827574299297,79.70674308303816,102.90361132227775,62.46567647906246,74.33129952170633,74.33129952170633
2010-01-20,90.72000122070312,90.7300033569336,88.87999725341797,75.96090698242188,415000,0.5824302061415949,79.56326504082912,69.37093524603611,64.07439608208648,53.66049011757014,29.126650695528056,74.46710014343262,74.46710014343262
2010-01-21,91.16999816894531,91.5,89.63999938964844,76.85334777832031,553800,0.5840661391037685,79.70621993440645,69.59509537321074,66.99205998685805,68.34356562948814,34.4496352364508,74.6506576538086,74.6506576538086
2010-01-22,89.77999877929688,89.77999877929688,88.01000213623047,74.94096374511719,528600,0.4668704005652984,79.53109900840302,69.81168859797255,56.771384052413005,23.281588290224327,14.918636606143231,74.67139380318778,74.67139380318778
2010-01-25,88.37999725341797,88.48999786376953,87.25,74.54998016357422,331800,0.34932878397034983,79.34664836960624,69.97995075148751,54.99678495526402,1.5554883216005173,7.15993750651233,74.66329956054688,74.66329956054688
2010-01-26,86.75,87.33999633789062,86.33999633789062,73.75951385498047,299800,0.20780672782646548,79.15386835423018,70.05975755366777,51.62194459171563,-24.872594607804697,1.3637409798795501,74.60681295394897,74.60681295394897
2010-01-27,81.43000030517578,82.63999938964844,78.80000305175781,67.80128479003906,3481200,-0.27142476644228,79.70932140857482,68.70365412709842,34.915311307309835,-170.02597377197935,42.13213384464908,74.20648776783662,74.20648776783662
2010-01-28,78.16000366210938,79.69999694824219,76.62999725341797,66.01637268066406,4039700,-0.7476450105998254,80.33981585473181,67.16314689347782,31.732693998792783,-190.89591157272298,48.66033676837086,73.75148137410481,73.75148137410481
2010-01-29,77.9000015258789,77.9000015258789,76.51000213623047,65.44690704345703,2530400,-1.1410615655354235,80.76516000348676,65.86363702570733,30.80591422435691,-177.30509732958234,49.000423060103024,73.31439851459704,73.31439851459704
2010-02-01,78.98999786376953,80.58999633789062,78.7699966430664,67.94578552246094,2984200,-1.26762902990707,80.68510829095047,65.40682743903,38.90566105015355,-114.7396345491343,28.588261380910257,73.04596786499023,73.04596786499023
2010-02-02,80.48999786376953,80.79000091552734,76.66000366210938,66.44985961914062,3520900,-1.4491948049076342,80.94061989238514,64.5648435170387,36.27594190090984,-123.64161947855925,35.94594927545966,72.73186747233073,72.73186747233073
2010-02-03,75.69999694824219,76.23999786376953,71.9000015258789,62.46354675292969,18582700,-1.8398843160567253,81.6976915090533,62.934013965800204,30.578307600697627,-178.21801197957325,48.693669943095394,72.26512562144886,72.26512562144886
2010-02-04,72.44000244140625,73.31999969482422,71.0,61.01010513305664,11087400,-2.219814263605329,82.42021113597058,61.10144680775502,28.868119667593533,-178.6240685906667,50.67761570869885,71.77577690456225,71.77577690456225
2010-02-05,73.08999633789062,74.80999755859375,72.08000183105469,63.500484466552734,7523700,-2.317490629964013,82.65760363715869,60.09228878837841,35.283690500056125,-137.14666900015803,41.02674654297568,71.43097305297852,71.43097305297852
2010-02-08,73.93000030517578,74.19999694824219,72.41000366210938,61.91956329345703,3695200,-2.4760805014557263,82.84162086253234,58.81097313160829,33.31070965353008,-132.38849313583998,41.0267465429757,71.05051666259766,71.05051666259766
2010-02-09,75.0,75.54000091552734,74.1500015258789,63.40699005126953,4545800,-2.4660750507034805,82.73008404296846,57.936555666504205,36.752924285675526,-103.63201674979403,32.31745821378883,70.75653486985426,70.75653486985426
2010-02-10,75.81999969482422,76.12000274658203,75.0,64.33345031738281,3013000,-2.363793425869204,82.1107403336957,57.38210405717345,38.78869087815033,-87.92081707377666,28.641675377867948,70.51864284939236,70.51864284939236
2010-02-11,75.94999694824219,76.0,74.94999694824219,64.5969467163086,2186600,-2.237649114829395,81.40883738924568,56.96291096280512,39.362935379433154,-82.92183370248105,28.823896094181585,70.30715370178223,70.30715370178223
2010-02-12,76.26000213623047,77.08000183105469,75.8499984741211,65.48941040039062,2364900,-2.048870201507384,80.30055077483591,56.8914543826348,41.29266588591255,-68.2605735605361,21.651531433621244,70.1410246224239,70.1410246224239
2010-02-16,76.73999786376953,76.9800033569336,75.80000305175781,64.60543823242188,1977600,-1.9419206489492922,79.00050411265111,56.90551242787622,39.9886975441802,-69.69217484480934,21.866795240401423,69.9565050760905,69.9565050760905
2010-02-17,74.98999786376953,74.98999786376953,72.75,63.02450942993164,4396900,-1.9515153852159273,77.37760228931022,57.029934408077466,37.781360290802915,-89.37983501745165,33.73901947359327,69.64683596293132,69.73289231331118
2010-02-18,72.9000015258789,74.0,72.48999786376953,62.42103958129883,3126600,-1.9808583591905915,76.02667390268188,57.0268760545935,36.97540510167835,-89.6583173288957,34.64396510311957,69.35416641235352,69.50439691543579
2010-02-19,73.44999694824219,73.7300033569336,72.88999938964844,62.344547271728516,1994100,-1.986574318051595,74.12386033094634,57.47880957566985,36.872267126367525,-83.701902503222,34.64396510311957,69.0286319732666,69.28743177471739
2010-02-22,73.18000030517578,73.45999908447266,72.72000122070312,61.9875602722168,1529100,-1.9947041509403078,72.43201864114181,57.87531091818437,36.38231474727411,-81.34535562684613,35.30410513867396,68.72094599405925,69.07272967170266
2010-02-23,72.69000244140625,72.77999877929688,71.23999786376953,60.81461715698242,3823700,-2.0658606506746935,70.49720861503248,58.436584643634504,34.81011648247129,-88.40024728186074,40.86303929021197,68.31834831237794,68.83678359985352
2010-02-24,72.41999816894531,74.58000183105469,72.30999755859375,63.177513122558594,5973500,-1.92004394010619,68.10390004831469,59.77169313711012,40.1957857705568,-65.89167689620811,26.708527745501247,67.98204765319824,68.67958164215088
2010-02-25,73.44000244140625,74.0999984741211,72.80999755859375,62.81201934814453,2399500,-1.8114797324295466,67.45911239366517,59.91755424757019,39.67134667503736,-64.21144910430907,26.708527745501247,67.54006818135579,68.52099887744801
2010-02-26,74.69999694824219,74.94999694824219,74.0999984741211,63.60249328613281,1691300,-1.6457571818729946,67.17568419094563,59.959594510836595,41.38243772243914,-50.38178218385078,20.191580932111723,67.13322105407715,68.39156451978181
2010-03-01,74.25,74.3499984741211,73.0199966430664,62.591033935546875,2749200,-1.5741544823621894,66.94470668150036,59.90498470949085,39.88501844448503,-59.089686319972735,25.40270544892676,66.64336077372234,68.24283296633989
