date,open,high,low,adj close,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
2010-01-12,29.26459312438965,29.5109920501709,28.976497650146484,27.518583297729492,5084217,0.050825789504727936,28.053819393841675,26.556737072397166,68.50023958217203,82.26575660425887,56.437157745338375,27.30527823311942,27.30527823311942
2010-01-13,29.067474365234375,29.26838493347168,28.965124130249023,27.586782455444336,3321770,0.05144359071265825,28.061501172976033,26.619431348844035,70.10167592226432,60.70531221849732,54.913901540096454,27.340466260910034,27.340466260910034
2010-01-14,29.12433624267578,29.317665100097656,29.00682258605957,27.701631546020508,2509002,0.05678675169083647,28.096751042192516,26.664440431874326,72.53424806233792,66.23554390954006,56.85952559725636,27.38059573703342,27.38059573703342
2010-01-15,29.28354835510254,29.435178756713867,28.832448959350586,27.35347557067871,4630481,0.041817578037797176,28.05329924527326,26.70246819552264,57.78949963286669,37.21517942837983,34.84874215601855,27.37788372039795,27.37788372039795
2010-01-19,28.919635772705078,29.18498992919922,28.809703826904297,27.568832397460938,3843302,0.04188741644806271,28.046262051762483,26.744223330317595,62.648137820687936,31.993377021289206,32.26096043138193,27.39524269104004,27.39524269104004
2010-01-20,28.91205406188965,28.934799194335938,28.601213455200195,27.274524688720703,2708962,0.025202143253395093,28.00980607577184,26.760559639255014,53.88033807501472,-23.525888636074825,11.327361980185174,27.385182857513428,27.385182857513428
2010-01-21,28.756633758544922,28.91205406188965,28.309324264526367,26.81509780883789,4338982,-0.013458607669200262,28.01782139065459,26.66483893226834,43.94784893344716,-75.82503554774411,9.99258859434032,27.341330161461464,27.341330161461464
2010-01-22,28.222137451171875,28.29416275024414,27.83169174194336,26.362850189208984,5012728,-0.06843243596196302,28.105696921153026,26.437180548590973,37.00185460168548,-158.72749359581374,32.577901642841255,27.271438734872,27.271438734872
2010-01-25,28.15390396118164,28.40030288696289,27.990901947021484,26.746904373168945,4492778,-0.08622743322733584,28.084787561767154,26.38815199308311,44.682517067241605,-102.0930823032389,25.119880475806493,27.236469777425132,27.236469777425132
2010-01-26,28.222137451171875,28.31690788269043,27.95299530029297,26.58179473876953,3618281,-0.1086602270645578,28.07805851416078,26.31304666085753,42.38435995005718,-107.49418478480156,26.694190588287007,27.195552587509155,27.195552587509155
2010-01-27,27.979530334472656,28.1652774810791,27.638362884521484,26.628450393676758,3888412,-0.12153263064965714,28.059864179690315,26.264523090171245,43.23776789753052,-118.61436012873781,38.21892688005031,27.16219363493078,27.16219363493078
2010-01-28,27.380590438842773,28.043973922729492,27.20621681213379,26.151090621948242,6988326,-0.15999631780266554,28.09879310563624,26.113249385005034,37.37780495542188,-153.94764740149643,49.80516468973573,27.106021245320637,27.106021245320637
2010-01-29,27.65352439880371,27.6724796295166,27.016679763793945,25.609119415283203,5985094,-0.22237676570673415,28.211538474204403,25.842935402748722,32.2450726192873,-181.77687705871057,53.861876501693864,27.027236938476562,27.027236938476562
2010-02-01,27.153146743774414,27.274450302124023,26.94844627380371,25.788576126098633,6601859,-0.25607507659345075,28.244212326462037,25.686395469253295,35.288902225371416,-170.04216842270316,55.2535609385288,26.965303897857666,26.965303897857666
2010-02-02,27.30477523803711,27.733131408691406,27.137983322143555,26.226455688476562,5573303,-0.2500723435416319,28.248828645179668,25.607122473289568,41.879530202507354,-111.77014827259748,27.596995063718605,26.9301206497919,26.9301206497919
2010-02-03,27.482942581176758,27.725549697875977,27.297195434570312,26.158262252807617,4256677,-0.24701942171869717,28.253734878991686,25.523971267248548,41.20345835392688,-100.4816360183169,27.59699506371861,26.895036177201703,26.895036177201703
2010-02-04,27.43745231628418,27.520849227905273,26.804397583007812,25.40094757080078,5342478,-0.29317370435782664,28.32598353020613,25.29272050269182,34.75738544438235,-142.74809104687318,40.589803061162335,26.83007580301036,26.83007580301036
2010-02-05,26.82335090637207,27.009098052978516,26.45943832397461,25.48708152770996,8505967,-0.31963887882466224,28.33625640290656,25.10980606657586,35.93659993515381,-153.4209334941486,47.622956702084096,26.774117708206177,26.774117708206177
2010-02-08,26.637603759765625,26.849885940551758,26.520090103149414,25.17841339111328,5231682,-0.3579149173636118,28.30039310851681,24.904115672916294,33.67990445232907,-151.09530251311796,47.622956702084096,26.71028953552246,26.71028953552246
2010-02-09,26.884002685546875,27.024261474609375,26.58453369140625,25.444011688232422,5655872,-0.364867007780699,28.13574517708481,24.822543397133938,37.1907852270635,-123.6167053007519,38.17447406674804,26.66158654139592,26.66158654139592
2010-02-10,26.921911239624023,27.092493057250977,26.59969711303711,25.476318359375,4087845,-0.36373016544582626,28.015530674599585,24.738531405783714,37.60640968557034,-111.7269148519681,34.571793148572134,26.61768771983959,26.61768771983959
2010-02-11,26.81576919555664,27.274450302124023,26.58074378967285,25.80652618408203,3791070,-0.33499290613154287,27.84099476973025,24.73504168351682,41.686460235783166,-91.31929998472019,25.26150329608775,26.588717664991105,26.588717664991105
2010-02-12,26.971189498901367,27.30856704711914,26.774070739746094,25.817289352416992,4924355,-0.30789953387524704,27.608125762355364,24.779476471531353,41.8147566301972,-80.3911666802091,23.548304014483005,26.562116688695447,26.562116688695447
2010-02-16,27.498104095458984,27.884761810302734,27.357847213745117,26.380796432495117,4153267,-0.2422476351603038,27.45459127101966,24.835743049048702,48.00985971009067,-28.559015806748093,0.9171901202661507,26.556072680155435,26.556072680155435
